content,content_cutted,label_name,posibility
"我觉得这次剧情我们想得太肤浅了，米哈游在大气层，而我们在地下室。完全不懂米哈游的一片苦心，这策划，这文案，不吹不黑，牛的飞起。我之前也接受不了散兵是勇者，直到我映射到现实：你在公司加班加点，任劳任怨，你同事没事来一句，年底升职加薪肯定是你没跑了，然后你也飘了，越来越努力，甚至开始幻想升职后迎娶你心中女神，结果年底升职加薪的是你一个啥事不干的同事，还犯过错。人家再骑脸输出你，这什么升职加薪，我压根不想要，推都推不掉，升职了又咋滴，岗位就是个称号，一个名号，你要我给你好了。后来你知道，原来那同事老爸是公司高管，升职加薪啥的早就内定了。

大部分玩家都还没遭过社会毒打，这波剧情不就是提前让我们知道社会险恶么。现在还能这么用心良苦教人教事的公司真的不多了。虽然他只是一个游戏公司，却冒着被误解，被骂，甚至玩家流失的风险，去承担太多本不应该他承担的责任，他真的，我哭死。

现在我为我的肤浅道歉，我觉得我的认知已经配不上原神了[妙啊]，我想问问各位，有啥其他剧情不那么废脑子的游戏吗？[呲牙]

最后诚祝原神，蒸蒸日上！做大做强！再创辉煌！",剧情 大气层 地下室 策划 文案 牛 散兵 勇者 现实 公司 加班加点 同事 幻想 女神 结果 同事 人家 脸 压根 岗位 称号 名号 同事 老爸 公司 高管 内定 玩家 社会 毒打 波 剧情 社会 教人 教事 公司 游戏 公司 玩家 风险 责任 原神 问问 剧情 脑子 游戏 牙 原神,剧情_摄像头_角色,[0.4737078 0.5262922]
看的太爽了,,未知,[0.5 0.5]
主角从悬崖坠落时晕了过去妮露不先关心主角安危反而说了句：你怎么不把他放到草地上，刚见面时一定是抱在一起的膝枕是一定痒的[doge],主角 悬崖 关心 主角 见面 时 膝枕,原神_散兵_主角,[0.83325212 0.16674788]
奇书疑云加个餐吧,奇书 疑云,未知,[0.5 0.5]
能玩一秒钟的都是神人了,神人,未知,[0.5 0.5]
看乐子了[吃瓜],乐子 瓜,剧情_摄像头_角色,[0.25125586 0.74874414]
你要把奇书疑云看完啊，你一定要多跑几趟智慧宫！奇书疑云的剧情真的是太棒了，角色厨感动哭了,奇书 疑云 奇书 疑云 剧情 角色 厨,剧情_摄像头_角色,[0.16680758 0.83319242]
你还没看后面的奇书疑云呢,奇书 疑云,未知,[0.5 0.5]
up再做一期日后谈的吧，神之嘴超强发挥[脱单doge],神 嘴 单,未知,[0.5 0.5]
节奏的本质是个别挖空心思的节奏崽和大群附和寻求集体认同的跟风崽，当然有些评价也是客观中肯的,节奏 本质 个别 节奏 崽和 大群 集体 崽 评价 客观 中肯,剧情_摄像头_角色,[0.16700583 0.83299417]
我在支线剧情看到黄毛gopro开翅膀了，完了，制作组内部打架了,支线 剧情 翅膀 制作组,剧情_摄像头_角色,[0.25009805 0.74990195]
我觉得很不错，世界级剧情，编剧再度超神，我在玩的话我早就氪了100000个648了，但可惜我的钱有用，所以就不玩原神了[tv_目瞪口呆],世界级 剧情 编剧 超神 玩 钱 原神,剧情_摄像头_角色,[0.4179683 0.5820317]
太顶级了[嗑瓜子],顶级,原神_散兵_主角,[0.74896812 0.25103188]
带土：天哪，这简直就是我[惊喜],土,未知,[0.5 0.5]
顶级剧情,顶级 剧情,剧情_摄像头_角色,[0.49539287 0.50460713]
一边高强度做活动，一边看视频,高强度 活动 视频,剧情_摄像头_角色,[0.18088823 0.81911177]
焦糖你跟米哈游没什么两样。,焦糖,未知,[0.5 0.5]
太难蚌了笑死,,未知,[0.5 0.5]
"五种元素集一身的哑巴耐睡王，拿着萧炎的机遇用林黛玉的身体过着武大郎的人生

复制的",元素 哑巴 机遇 身体 人生,原神_散兵_主角,[0.7494704 0.2505296]
[doge]享受,,未知,[0.5 0.5]
堪比安禄山禁长安，唐完了,,未知,[0.5 0.5]
还真是,,未知,[0.5 0.5]
娜维娅去掉帽子换皇冠之后好好看啊，帽子限制了颜值[妙啊],帽子 换 皇冠 帽子 颜值,未知,[0.5 0.5]
@达瓦里氏-_-- @PMAHOMES15,,未知,[0.5 0.5]
大胆！原神岂是尔等无用之物可以比拟的？原神的服装设计和建模都是顶级的，原神的玩法更是丰富多彩，元素反应玩法变化多样，趣味无穷，圣遗物系统更是锦上添花，剧情虽然有些晦涩难懂，但是理解之后，就会发现可谓二游之巅峰！但是由于卡池是轮回更替，有些萌新就找不到自己喜欢的角色开荒，并且养成也比较麻烦，这不是巧了吗？????，我这里刚好有一个成品号，刷怪跟切菜一样，买我号包赚的兄弟,大胆 原神 原神 服装设计 建模 顶级 原神 玩法 元素 反应 玩法 变化 趣味无穷 遗物 系统 剧情 二游 巅峰 角色 成品 切菜 兄弟,原神_散兵_主角,[0.65146693 0.34853307]
"是吗？那我会说，在须弥，囚犯也有接受教育的权利。

是吗？那我会说，在须弥，囚犯也有进入教令院任职的权利。

是吗？那我会说，在须弥，囚犯也有放暑假去旅游度假的权利。",我会 囚犯 教育 权利 我会 囚犯 教令 院 权利 我会 囚犯 旅游 权利,未知,[0.5 0.5]
笑死我了，还是up你解读的有意思，顶级解读，太好看了,顶级,原神_散兵_主角,[0.74896812 0.25103188]
50金无散兵三年账号出手[OK],散兵 账号,原神_散兵_主角,[0.74989975 0.25010025]
强烈建议修复游戏内多出&#34;旅行者&#34;这名异常角色的bug,游戏 内 旅行者 角色,剧情_摄像头_角色,[0.37484687 0.62515313]
这是限流了吗,限流,未知,[0.5 0.5]
诶??不对，看过夏洛特的朋友都知道，能力越多，承受压力越大??我们黄毛大人本来只是摄像头成精，但把配音切到米的故乡就知道了??黄毛获得的元素越多越强，但是越多也就越傻，这下破案了，是米的故乡干的,朋友 能力 压力 大人 摄像头 成精 配音 故乡 元素 故乡,原神_散兵_主角,[0.60266449 0.39733551]
过了鸣潮长离剧情，再看看这个[doge],剧情,剧情_摄像头_角色,[0.25009805 0.74990195]
这歌真不戳啊，再听一遍,这歌,未知,[0.5 0.5]
意难平了,意难,未知,[0.5 0.5]
"原神蒸蒸日上![给心心][给心心][给心心]致敬传奇xxn,传奇mhy，传奇cmgch，传奇mxz",原神 传奇 传奇 传奇 传奇,原神_散兵_主角,[0.74986827 0.25013173]
支持,,未知,[0.5 0.5]
好活！,活,未知,[0.5 0.5]
缅甸二游是这样的,,未知,[0.5 0.5]
不愧是世界级剧情，又笑又刀[喜极而泣],世界级 剧情 刀,剧情_摄像头_角色,[0.1668847 0.8331153]
确实，第一天（1.0）对你上来就抱;第二天（2.0）算是正常朋友状态；第三天（3.0）不装了[tv_目瞪口呆],朋友 状态,原神_散兵_主角,[0.736894 0.263106]
大胆！原神岂是尔等无用之物可以比拟的？原神的服装设计和建模都是顶级的，原神的玩法更是丰富多彩，元素反应玩法变化多样，趣味无穷，圣遗物系统更是锦上添花，剧情虽然有些晦涩难懂，但是理解之后，就会发现可谓二游之巅峰！但是由于卡池是轮回更替，有些萌新就找不到自己喜欢的角色开荒，并且养成也比较麻烦，这不是巧了吗？????，我这里刚好有一个成品号，刷怪跟切菜一样，买我号包赚的兄弟,大胆 原神 原神 服装设计 建模 顶级 原神 玩法 元素 反应 玩法 变化 趣味无穷 遗物 系统 剧情 二游 巅峰 角色 成品 切菜 兄弟,原神_散兵_主角,[0.65146693 0.34853307]
[原神_嗯]：我不应该在这里，我应该在车底！,原神 车底,原神_散兵_主角,[0.74986827 0.25013173]
任何為此一事件發聲的UP，我必將三連，直到沒幣了我也點個讚,事件,未知,[0.5 0.5]
大雨还在下～我的心理好害怕[笑哭],大雨 心理,未知,[0.5 0.5]
后面不是还有个世界名画《这里是学校还是监狱？》,世界 名画 学校 监狱,原神_散兵_主角,[0.73066573 0.26933427]
no旅行者=is见证者,旅行者 见证者,原神_散兵_主角,[0.83297259 0.16702741]
怎么标题又改了,标题,未知,[0.5 0.5]
想卖号，该用什么app,,未知,[0.5 0.5]
世界级，多来点,世界级,剧情_摄像头_角色,[0.25053997 0.74946003]
就这么干，加大力度，原神策划多来点这种世界级剧情[支持][支持][支持][支持],原神 策划 世界级 剧情,原神_散兵_主角,[0.5004415 0.4995585]
妮散69！,,未知,[0.5 0.5]
还好，我从未在原神充过一分钱。[doge][doge],原神 一分钱,原神_散兵_主角,[0.74986827 0.25013173]
但凡散宝换成多托雷，那可就太有盼头了，全部抓回充当至冬后宫团[doge],散宝 全部 后宫 团,剧情_摄像头_角色,[0.25372166 0.74627834]
太有活了哈哈,,未知,[0.5 0.5]
妮露这新皮肤还不错，比之前那个硬装大角牛好看多了,皮肤 硬装 大角 牛,原神_散兵_主角,[0.74908889 0.25091111]
大胆！原神岂是尔等无用之物可以比拟的？原神的服装设计和建模都是顶级的，原神的玩法更是丰富多彩，元素反应玩法变化多样，趣味无穷，圣遗物系统更是锦上添花，剧情虽然有些晦涩难懂，但是理解之后，就会发现可谓二游之巅峰！但是由于卡池是轮回更替，有些萌新就找不到自己喜欢的角色开荒，并且养成也比较麻烦，这不是巧了吗？??，我这里刚好有一个成品号，刷怪跟切菜一样，买我号包赚的兄弟,大胆 原神 原神 服装设计 建模 顶级 原神 玩法 元素 反应 玩法 变化 趣味无穷 遗物 系统 剧情 二游 巅峰 角色 成品 切菜 兄弟,原神_散兵_主角,[0.65146693 0.34853307]
大胆！原神岂是尔等无用之物可以比拟的？原神的服装设计和建模都是顶级的，原神的玩法更是丰富多彩，元素反应玩法变化多样，趣味无穷，圣遗物系统更是锦上添花，剧情虽然有些晦涩难懂，但是理解之后，就会发现可谓二游之巅峰！但是由于卡池是轮回更替，有些萌新就找不到自己喜欢的角色开荒，并且养成也比较麻烦，这不是巧了吗？[响指]??，我这里刚好有一个成品号，刷怪跟切菜一样，买我号包赚的兄弟,大胆 原神 原神 服装设计 建模 顶级 原神 玩法 元素 反应 玩法 变化 趣味无穷 遗物 系统 剧情 二游 巅峰 角色 响指 成品 切菜 兄弟,原神_散兵_主角,[0.65146693 0.34853307]
沟史剧情,沟史 剧情,剧情_摄像头_角色,[0.25009805 0.74990195]
太有意思了我测，太乐了,,未知,[0.5 0.5]
微博来的 谁是黑椒糖,黑椒,原神_散兵_主角,[0.74773847 0.25226153]
其实按照希穆兰卡是提瓦特的缩影来看，很有可能总体的故事大纲中散兵就是这个世界预定的“勇者”，也就是说主线剧情中最后散兵才是拯救世界的那个，而旅行者就是字面意义的“旅行者”，只负责记录所发生的事情。,穆兰 卡 缩影 总体 故事 大纲 散兵 世界 勇者 主线 剧情 散兵 世界 旅行者 字面 意义 旅行者 记录 事情,原神_散兵_主角,[0.8259998 0.1740002]
太逆天了这剧情,剧情,剧情_摄像头_角色,[0.25009805 0.74990195]
假面愚者到此一游,愚者,未知,[0.5 0.5]
@小云凝空 代入感,空 代入,原神_散兵_主角,[0.74900979 0.25099021]
呼吁散妮CP粉们适度吃糖，不要影响到妮露小姐的工作了[妙啊][妙啊][妙啊],散妮 粉们 影响 工作,未知,[0.5 0.5]
这剧情说12+都抬举他了,剧情,剧情_摄像头_角色,[0.25009805 0.74990195]
这剧情……反派洗白然后ntr男主后宫夺走男主的路线……我靠经典剧情,剧情 男主 后宫 男主 路线 经典 剧情,剧情_摄像头_角色,[0.12566133 0.87433867]
豪赤??????你也来点,,未知,[0.5 0.5]
我现在倒是想知道他们公司里是不是有个性艾的？崩三爱莉，原神艾丽丝，崩铁艾利欧……后两个人设基本上很强凌驾于很多角色之上。我的个老天，这得有多少个皮套,公司 个性 原神 人 基本上 角色 个 皮套,原神_散兵_主角,[0.50089817 0.49910183]
最后的歌有没有连接啊[吃瓜],歌 瓜,未知,[0.5 0.5]
我就说散兵出场怎么没有草神呢？[脱单doge],散兵 出场 草神 单,原神_散兵_主角,[0.74989975 0.25010025]
其实挺平淡无味的这剧情，但不知道为什么焦糖这么激动[笑哭],剧情 焦糖,剧情_摄像头_角色,[0.25009805 0.74990195]
好活儿！正确的，公正的，客观的！,活儿 客观,未知,[0.5 0.5]
这个币是你应得的[点赞][点赞][点赞],币,未知,[0.5 0.5]
太长了??要看精简版??,,未知,[0.5 0.5]
他塞一个柯莱多棒啊[吃瓜],瓜,未知,[0.5 0.5]
嗯？世界级剧情，怎么不能发,世界级 剧情,剧情_摄像头_角色,[0.1668847 0.8331153]
[doge]太有活了，二游吃瓜吃到饱。,瓜,未知,[0.5 0.5]
160410,,未知,[0.5 0.5]
这都是带节奏的，这次剧情非常好，我也十分喜欢，刚好5.0马上来了，是入坑的好时间，可是现在新人入坑门槛高，怎么解决呢，欸???，刚好我有个60级成品号，现在入手，马上进入提瓦特成为独一无二的摄像头，体验有自己生活的异世界！,节奏 剧情 坑 时间 新人 坑 门槛 成品 摄像头 体验 生活 异 世界,剧情_摄像头_角色,[0.05269785 0.94730215]
草，我开始都没听出来是双射手,草 双 射手,未知,[0.5 0.5]
绮良良：所有人都有资格说我划水背景板工具锚，唯独你黄毛没资格！[doge],所有人 资格 背景 工具 锚 资格,剧情_摄像头_角色,[0.29876383 0.70123617]
看完4.8的活动剧情，等不及要看调香师的传说任务剧情了[妙啊],活动 剧情 传说 任务 剧情,剧情_摄像头_角色,[0.10407775 0.89592225]
我必须马上看到用光开朗大男孩的二创,用光 男孩 二创,原神_散兵_主角,[0.74953646 0.25046354]
笑死,,未知,[0.5 0.5]
性格优化一下，性转流萤罢了,性格 优化 性 流萤,未知,[0.5 0.5]
跳转15：29,,未知,[0.5 0.5]
翻唱满分，投币了,投币,未知,[0.5 0.5]
翻唱满分，投币了,投币,未知,[0.5 0.5]
龙王归来？,,未知,[0.5 0.5]
我记得雪山那头也叫杜林吧,头,未知,[0.5 0.5]
太刀了大剑了盾斧了弓弩了,太刀 剑,未知,[0.5 0.5]
摄像头是不是还得谢谢散兵把他放妮露腿上[弥希Miki_傲娇],摄像头 散兵 腿 弥希,原神_散兵_主角,[0.50064606 0.49935394]
好活当赏,活,未知,[0.5 0.5]
最喜欢的一集[OK],,未知,[0.5 0.5]
米家这是在致敬永世经典《勇者救恶龙》,经典 勇者 恶龙,原神_散兵_主角,[0.7497693 0.2502307]
丸啦！本来想回来肝原的夏活的，看来还是回去玩对马岛和塞尔达吧[大哭][大哭],肝原 夏活,未知,[0.5 0.5]
反正皮肤裙子铃铛了吗？,皮肤 裙子 铃铛,原神_散兵_主角,[0.74908889 0.25091111]
封神了封神了,,未知,[0.5 0.5]
甚至只给了一张不会动的贴画,贴画,未知,[0.5 0.5]
【《阳光开朗摄像头》-哔哩哔哩】 https://b23.tv/ERuTaQ5,摄像头 哔哩 哔哩,剧情_摄像头_角色,[0.25023129 0.74976871]
给个小建议啊，这一期视频太长了，太连吐槽都懒得吐槽的水货剧情了，希望精简一下,建议 视频 水货 剧情 精简,剧情_摄像头_角色,[0.12525145 0.87474855]
世界级剧情,世界级 剧情,剧情_摄像头_角色,[0.1668847 0.8331153]
大派老师太稳定了[惊喜],大派 老师,未知,[0.5 0.5]
"会是勇者吗？

会是的。",勇者,原神_散兵_主角,[0.7497693 0.2502307]
